gene_id	transcript_id	symbol	refseq_mane	ts_end	ts_start	chrom_ensembl	chrom_ucsc
ENSG00000107949	ENST00000278100	BCCIP	NM_078468.3	125836551	125823546	10	chr10
ENSG00000089876	ENST00000284690	DHX32	NM_018180.3	125881292	125836337	10	chr10
ENSG00000203780	ENST00000368693	FANK1	NM_145235.5	126009592	125896564	10	chr10
ENSG00000148848	ENST00000448723	ADAM12	NM_001288973.2	126388477	126012391	10	chr10
ENSG00000154493	ENST00000488181	C10orf90	NM_001350921.2	126670693	126424997	10	chr10
ENSG00000150760	ENST00000623213	DOCK1	NM_001290223.2	127452516	126905428	10	chr10
ENSG00000188916	ENST00000522781	INSYN2A	NM_001039762.3	127196591	127135430	10	chr10
ENSG00000214285	ENST00000398023	NPS	NM_001030013.2	127553540	127549309	10	chr10
ENSG00000186766	ENST00000388920	FOXI2	NM_207426.3	127741183	127737185	10	chr10
ENSG00000180745	ENST00000368671	CLRN3	NM_152311.5	127892941	127877841	10	chr10
ENSG00000132334	ENST00000254667	PTPRE	NM_006504.6	128085855	127907103	10	chr10
ENSG00000148773	ENST00000368654	MKI67	NM_002417.5	128126423	128096659	10	chr10
ENSG00000170430	ENST00000651593	MGMT	NM_002412.5	129770983	129467241	10	chr10
ENSG00000108001	ENST00000440978	EBF3	NM_001375380.1	129964274	129835233	10	chr10
ENSG00000237489	ENST00000637128	C10orf143	NM_001355042.2	130110830	130063896	10	chr10
ENSG00000108010	ENST00000331244	GLRX3	NM_006541.5	130179672	130136391	10	chr10
ENSG00000176769	ENST00000368642	TCERG1L	NM_174937.4	131311721	131092391	10	chr10
ENSG00000175470	ENST00000455566	PPP2R2D	NM_018461.5	131959834	131901008	10	chr10
ENSG00000176171	ENST00000368636	BNIP3	NM_004052.4	131981923	131967684	10	chr10
ENSG00000188385	ENST00000684848	JAKMIP3	NM_001323087.2	132184858	132065946	10	chr10
ENSG00000151640	ENST00000338492	DPYSL4	NM_006426.3	132205759	132186948	10	chr10
ENSG00000165752	ENST00000298630	STK32C	NM_173575.4	132307950	132207492	10	chr10
ENSG00000148814	ENST00000368614	LRRC27	NM_030626.3	132381508	132332193	10	chr10
ENSG00000171813	ENST00000305233	PWWP2B	NM_138499.4	132417859	132397200	10	chr10
ENSG00000068383	ENST00000368594	INPP5A	NM_005539.5	132783480	132537787	10	chr10
ENSG00000148826	ENST00000368592	NKX6-2	NM_177400.3	132786147	132783181	10	chr10
ENSG00000171811	ENST00000368586	CFAP46	NM_001200049.3	132942570	132808392	10	chr10
ENSG00000197177	ENST00000392607	ADGRA1	NM_001083909.3	133131675	133087924	10	chr10
ENSG00000171798	ENST00000304613	KNDC1	NM_152643.8	133226412	133160219	10	chr10
ENSG00000171794	ENST00000304477	UTF1	NM_003577.3	133231558	133230217	10	chr10
ENSG00000151650	ENST00000325980	VENTX	NM_014468.4	133241928	133237855	10	chr10
ENSG00000151651	ENST00000445355	ADAM8	NM_001109.5	133276868	133262423	10	chr10
ENSG00000130640	ENST00000252936	TUBGCP2	NM_006659.4	133308872	133278635	10	chr10
ENSG00000198546	ENST00000361518	ZNF511	NM_145806.4	133313161	133308914	10	chr10
ENSG00000130643	ENST00000252939	CALY	NM_015722.4	133336896	133324072	10	chr10
ENSG00000165828	ENST00000433452	PRAP1	NM_145202.5	133352683	133347373	10	chr10
ENSG00000148803	ENST00000278025	FUOM	NM_001098483.3	133358019	133355158	10	chr10
ENSG00000127884	ENST00000368547	ECHS1	NM_004092.4	133373354	133362485	10	chr10
ENSG00000148832	ENST00000278060	PAOX	NM_152911.4	133391694	133379262	10	chr10
ENSG00000148824	ENST00000317502	MTG1	NM_138384.4	133422520	133394157	10	chr10
ENSG00000203772	ENST00000685335	SPRN	NM_001391974.1	133424625	133420666	10	chr10
ENSG00000130649	ENST00000252945	CYP2E1	NM_000773.4	133539123	133527363	10	chr10
ENSG00000171772	ENST00000343131	SYCE1	NM_001143764.3	133565583	133554847	10	chr10
ENSG00000225899	ENST00000425520	FRG2B	NM_001080998.2	133626795	133623895	10	chr10
ENSG00000188076	ENST00000342878	SCGB1C1	NM_145651.3	194575	193078	11	chr11
ENSG00000177947	ENST00000325113	ODF3	NM_053280.5	200258	196761	11	chr11
ENSG00000177951	ENST00000382762	BET1L	NM_001098787.2	207399	202924	11	chr11
ENSG00000177963	ENST00000526104	RIC8A	NM_001286134.2	215113	207708	11	chr11
ENSG00000142082	ENST00000382743	SIRT3	NM_012239.6	236342	215030	11	chr11
ENSG00000185627	ENST00000532097	PSMD13	NM_002817.4	252984	236976	11	chr11
ENSG00000174885	ENST00000534750	NLRP6	NM_001276700.2	285388	278407	11	chr11
ENSG00000142102	ENST00000409548	PGGHG	NM_025092.5	296107	289126	11	chr11
ENSG00000206013	ENST00000382614	IFITM5	NM_001025295.3	299526	298200	11	chr11
ENSG00000185201	ENST00000616316	IFITM2	NM_006435.3	309395	307816	11	chr11
ENSG00000185885	ENST00000408968	IFITM1	NM_003641.5	315272	314040	11	chr11
ENSG00000142089	ENST00000399808	IFITM3	NM_021034.3	320860	319676	11	chr11
ENSG00000182272	ENST00000329962	B4GALNT4	NM_178537.5	382117	369499	11	chr11
ENSG00000184363	ENST00000331563	PKP3	NM_007183.4	404908	394209	11	chr11
ENSG00000185187	ENST00000431843	SIGIRR	NM_001135054.2	414999	405716	11	chr11
ENSG00000185101	ENST00000332826	ANO9	NM_001012302.3	442011	417938	11	chr11
ENSG00000174915	ENST00000308020	PTDSS2	NM_030783.3	491399	450279	11	chr11
ENSG00000023191	ENST00000354420	RNH1	NM_203387.3	507242	494515	11	chr11
ENSG00000174775	ENST00000311189	HRAS	NM_005343.4	535576	532242	11	chr11
ENSG00000161328	ENST00000270115	LRRC56	NM_198075.4	554912	537527	11	chr11
ENSG00000185522	ENST00000329451	LMNTD2	NM_173573.3	560738	554850	11	chr11
ENSG00000099849	ENST00000397583	RASSF7	NM_003475.4	564025	560970	11	chr11
ENSG00000070047	ENST00000264555	PHRF1	NM_001286581.2	612222	576470	11	chr11
ENSG00000185507	ENST00000525445	IRF7	NM_001572.5	615950	612555	11	chr11
ENSG00000099834	ENST00000397542	CDHR5	NM_021924.5	624955	616583	11	chr11
ENSG00000070031	ENST00000176195	SCT	NM_021920.4	627181	626309	11	chr11
ENSG00000069696	ENST00000176183	DRD4	NM_000797.4	640706	637269	11	chr11
ENSG00000177030	ENST00000382409	DEAF1	NM_021008.4	695222	644233	11	chr11
ENSG00000177042	ENST00000397510	TMEM80	NM_001042463.3	704129	695816	11	chr11
ENSG00000177106	ENST00000318562	EPS8L2	NM_022772.4	727727	706231	11	chr11
ENSG00000177156	ENST00000319006	TALDO1	NM_006755.2	765012	747464	11	chr11
ENSG00000177225	ENST00000319863	GATD1	NM_182612.4	777487	767222	11	chr11
ENSG00000184524	ENST00000330106	CEND1	NM_016564.4	790090	787115	11	chr11
ENSG00000177542	ENST00000628067	SLC25A22	NM_001191061.2	798281	790475	11	chr11
ENSG00000177595	ENST00000347755	PIDD1	NM_145886.4	805231	799184	11	chr11
ENSG00000177600	ENST00000321153	RPLP2	NM_001004.4	812876	809967	11	chr11
ENSG00000177666	ENST00000336615	PNPLA2	NM_020376.4	825573	818914	11	chr11
ENSG00000177685	ENST00000525077	CRACR2B	NM_001286606.2	831986	827919	11	chr11
ENSG00000177697	ENST00000397420	CD151	NM_004357.5	838831	832952	11	chr11
ENSG00000177700	ENST00000322028	POLR2L	NM_021128.5	842529	839721	11	chr11
ENSG00000214063	ENST00000397397	TSPAN4	NM_003271.5	867111	842852	11	chr11
ENSG00000177830	ENST00000323578	CHID1	NM_023947.4	910810	867859	11	chr11
ENSG00000183020	ENST00000448903	AP2A2	NM_012305.4	1012240	925870	11	chr11
ENSG00000184956	ENST00000421673	MUC6	NM_005961.3	1036718	1012823	11	chr11
ENSG00000215182	ENST00000621226	MUC5AC	NM_001304359.2	1201138	1157953	11	chr11
ENSG00000117983	ENST00000529681	MUC5B	NM_002458.3	1262172	1223066	11	chr11
ENSG00000078902	ENST00000317204	TOLLIP	NM_019009.4	1309632	1274371	11	chr11
ENSG00000174672	ENST00000528841	BRSK2	NM_001256627.2	1462689	1389934	11	chr11
ENSG00000182208	ENST00000329957	MOB2	NM_001172223.3	1486779	1469457	11	chr11
ENSG00000184545	ENST00000397374	DUSP8	NM_004420.3	1572271	1554051	11	chr11
ENSG00000205869	ENST00000382171	KRTAP5-1	NM_001005922.1	1585283	1584342	11	chr11
ENSG00000205867	ENST00000412090	KRTAP5-2	NM_001004325.2	1598294	1597177	11	chr11
ENSG00000196224	ENST00000399685	KRTAP5-3	NM_001012708.2	1608463	1607565	11	chr11
ENSG00000241598	ENST00000399682	KRTAP5-4	NM_001347674.1	1622138	1620958	11	chr11
ENSG00000205864	ENST00000382160	KRTAP5-6	NM_001012416.1	1697755	1697195	11	chr11
ENSG00000244242	ENST00000340134	IFITM10	NM_001170820.4	1750595	1732406	11	chr11
ENSG00000117984	ENST00000236671	CTSD	NM_001909.5	1763927	1752755	11	chr11
ENSG00000149043	ENST00000341958	SYT8	NM_001394072.1	1837521	1834990	11	chr11
ENSG00000130598	ENST00000381911	TNNI2	NM_003282.4	1841678	1838981	11	chr11
ENSG00000130592	ENST00000311604	LSP1	NM_002339.3	1892263	1853084	11	chr11
ENSG00000130595	ENST00000278317	TNNT3	NM_006757.4	1938702	1919703	11	chr11
ENSG00000214026	ENST00000397298	MRPL23	NM_021134.4	1956600	1947332	11	chr11
ENSG00000167244	ENST00000416167	IGF2	NM_000612.6	2139389	2129117	11	chr11
ENSG00000254647	ENST00000381330	INS	NM_000207.3	2161209	2159779	11	chr11
ENSG00000180176	ENST00000352909	TH	NM_000360.4	2171815	2163929	11	chr11
ENSG00000183734	ENST00000331289	ASCL2	NM_005170.3	2270588	2268498	11	chr11
ENSG00000110665	ENST00000381153	C11orf21	NM_001329958.2	2301918	2295628	11	chr11
ENSG00000064201	ENST00000182290	TSPAN32	NM_139022.3	2318204	2302013	11	chr11
ENSG00000110651	ENST00000263645	CD81	NM_004356.4	2397397	2377310	11	chr11
ENSG00000184281	ENST00000333256	TSSC4	NM_005706.4	2403876	2400750	11	chr11
ENSG00000053918	ENST00000155840	KCNQ1	NM_000218.3	2849105	2445008	11	chr11
ENSG00000129757	ENST00000440480	CDKN1C	NM_001122630.2	2885775	2883218	11	chr11
ENSG00000110628	ENST00000649076	SLC22A18	NM_002555.6	2925246	2902278	11	chr11
ENSG00000181649	ENST00000314222	PHLDA2	NM_003311.4	2929420	2928273	11	chr11
ENSG00000205531	ENST00000380542	NAP1L4	NM_005969.4	2992329	2944437	11	chr11
ENSG00000110619	ENST00000380525	CARS1	NM_001014437.3	3057423	3000929	11	chr11
ENSG00000021762	ENST00000263650	OSBPL5	NM_020896.4	3165310	3087107	11	chr11
ENSG00000182170	ENST00000332314	MRGPRG	NM_001164377.1	3218813	3217944	11	chr11
ENSG00000184350	ENST00000389832	MRGPRE	NM_001039165.4	3232417	3225030	11	chr11
ENSG00000005801	ENST00000399602	ZNF195	NM_001130520.3	3379146	3357927	11	chr11
ENSG00000167311	ENST00000397068	ART5	NM_053017.5	3641992	3638512	11	chr11
ENSG00000129744	ENST00000250693	ART1	NM_004314.3	3664416	3645128	11	chr11
ENSG00000129749	ENST00000250699	CHRNA10	NM_020402.4	3671384	3665587	11	chr11
ENSG00000110713	ENST00000324932	NUP98	NM_016320.5	3797554	3675019	11	chr11
ENSG00000148985	ENST00000278243	PGAP2	NM_014489.4	3826371	3808560	11	chr11
ENSG00000177105	ENST00000351018	RHOG	NM_001665.4	3840959	3826978	11	chr11
ENSG00000167323	ENST00000526596	STIM1	NM_001382567.1	4093208	3855664	11	chr11
ENSG00000167325	ENST00000300738	RRM1	NM_001033.5	4138932	4094799	11	chr11
ENSG00000221996	ENST00000624801	OR52B4	NM_001005161.3	4368386	4367263	11	chr11
ENSG00000132109	ENST00000254436	TRIM21	NM_003141.4	4393702	4384897	11	chr11
ENSG00000181963	ENST00000325719	OR52K2	NM_001005172.2	4450361	4449295	11	chr11
ENSG00000196778	ENST00000641528	OR52K1	NM_001005171.3	4493497	4482646	11	chr11
ENSG00000197790	ENST00000360213	OR52M1	NM_001004137.1	4546144	4545191	11	chr11
ENSG00000232268	ENST00000530443	OR52I1	NM_001005169.1	4595013	4594039	11	chr11
ENSG00000167333	ENST00000300747	TRIM68	NM_018073.8	4608231	4598672	11	chr11
ENSG00000197428	ENST00000641817	OR51D1	NM_001004751.3	4643060	4637477	11	chr11
ENSG00000180785	ENST00000396952	OR51E1	NM_152430.4	4655488	4643982	11	chr11
ENSG00000167332	ENST00000396950	OR51E2	NM_030774.4	4697853	4680171	11	chr11
ENSG00000167346	ENST00000380390	MMP26	NM_021801.5	4992429	4704784	11	chr11
ENSG00000280021	ENST00000624103	OR51F1	NM_001004752.2	4769938	4768979	11	chr11
ENSG00000279270	ENST00000624978	OR52R1	NM_001005177.3	4804380	4803433	11	chr11
ENSG00000176925	ENST00000322110	OR51F2	NM_001004753.2	4822456	4821321	11	chr11
ENSG00000176922	ENST00000322101	OR51S1	NM_001004758.1	4849208	4848237	11	chr11
ENSG00000176900	ENST00000322049	OR51T1	NM_001004759.3	4882883	4881900	11	chr11
ENSG00000176895	ENST00000641490	OR51A7	NM_001004749.2	4909462	4903783	11	chr11
ENSG00000176893	ENST00000641926	OR51G2	NM_001005238.2	4919350	4912588	11	chr11
ENSG00000278870	ENST00000623849	OR51G1	NM_001005237.1	4924339	4923374	11	chr11
ENSG00000205497	ENST00000641898	OR51A4	NM_001005329.2	4947605	4942831	11	chr11
ENSG00000205496	ENST00000380371	OR51A2	NM_001004748.1	4955713	4954772	11	chr11
ENSG00000176798	ENST00000641819	OR51L1	NM_001004755.2	5005536	4994851	11	chr11
ENSG00000205495	ENST00000380370	OR52J3	NM_001001916.2	5047461	5046526	11	chr11
ENSG00000176787	ENST00000321522	OR52E2	NM_001005164.2	5059627	5058650	11	chr11
ENSG00000171944	ENST00000307388	OR52A5	NM_001005160.3	5138356	5128776	11	chr11
ENSG00000182070	ENST00000380367	OR52A1	NM_012375.3	5154757	5146824	11	chr11
ENSG00000176742	ENST00000641270	OR51V1	NM_001004760.3	5200682	5199735	11	chr11
ENSG00000244734	ENST00000335295	HBB	NM_000518.5	5227071	5225464	11	chr11
ENSG00000223609	ENST00000650601	HBD	NM_000519.4	5234483	5232838	11	chr11
ENSG00000213934	ENST00000330597	HBG1	NM_000559.3	5249857	5248269	11	chr11
ENSG00000196565	ENST00000336906	HBG2	NM_000184.3	5254781	5253188	11	chr11
ENSG00000213931	ENST00000396895	HBE1	NM_005330.4	5269945	5268345	11	chr11
ENSG00000183251	ENST00000380224	OR51B4	NM_033179.2	5301946	5301014	11	chr11
ENSG00000279012	ENST00000624187	OR51B2	NM_033180.5	5324297	5323359	11	chr11
ENSG00000176239	ENST00000380219	OR51B6	NM_001004750.1	5352446	5351508	11	chr11
ENSG00000184698	ENST00000642046	OR51M1	NM_001004756.3	5393263	5383812	11	chr11
ENSG00000167360	ENST00000300778	OR51Q1	NM_001004757.2	5423206	5422111	11	chr11
ENSG00000167359	ENST00000380211	OR51I1	NM_001005288.3	5441514	5440570	11	chr11
ENSG00000187918	ENST00000641930	OR51I2	NM_001004754.3	5456518	5449323	11	chr11
ENSG00000181609	ENST00000322641	OR52D1	NM_001005163.2	5489749	5488685	11	chr11
ENSG00000175520	ENST00000311659	UBQLN3	NM_017481.4	5509957	5507300	11	chr11
ENSG00000175518	ENST00000380184	UBQLNL	NM_145053.5	5516699	5514393	11	chr11
ENSG00000181616	ENST00000322653	OR52H1	NM_001005289.5	5548540	5544561	11	chr11
ENSG00000187747	ENST00000345043	OR52B6	NM_001005162.2	5581884	5580877	11	chr11
ENSG00000121236	ENST00000380097	TRIM6	NM_001003818.3	5612952	5596637	11	chr11
ENSG00000258659	ENST00000429814	TRIM34	NM_021616.6	5644398	5625001	11	chr11
ENSG00000132256	ENST00000380034	TRIM5	NM_033034.3	5685074	5663195	11	chr11
ENSG00000132274	ENST00000379965	TRIM22	NM_006074.5	5710863	5689790	11	chr11
ENSG00000181023	ENST00000317121	OR56B1	NM_001005180.3	5738523	5736448	11	chr11
ENSG00000181074	ENST00000641350	OR52N4	NM_001005175.5	5755958	5754243	11	chr11
ENSG00000181009	ENST00000641181	OR52N5	NM_001385662.1	5783355	5776165	11	chr11
ENSG00000181001	ENST00000641645	OR52N1	NM_001001913.2	5791265	5786471	11	chr11
ENSG00000180988	ENST00000317037	OR52N2	NM_001005174.3	5821483	5808924	11	chr11
ENSG00000205409	ENST00000329322	OR52E6	NM_001005167.2	5841897	5840928	11	chr11
ENSG00000183269	ENST00000537935	OR52E8	NM_001005168.3	5857690	5856749	11	chr11
ENSG00000180974	ENST00000641726	OR52E4	NM_001005165.2	5887079	5880629	11	chr11
ENSG00000277932	ENST00000610445	OR52E5	NM_001005166.5	5902730	5893208	11	chr11
ENSG00000184478	ENST00000641160	OR56A3	NM_001003443.3	5951347	5942251	11	chr11
ENSG00000188691	ENST00000532411	OR56A5	NM_001146033.1	5968494	5967553	11	chr11
ENSG00000183313	ENST00000332249	OR52L1	NM_001005173.3	5986985	5985892	11	chr11
ENSG00000183389	ENST00000641156	OR56A4	NM_001005179.4	6006946	5999445	11	chr11
ENSG00000180934	ENST00000641900	OR56A1	NM_001388488.1	6030758	6019336	11	chr11
ENSG00000180919	ENST00000316529	OR56B4	NM_001005181.2	6108835	6107684	11	chr11
ENSG00000255307	ENST00000530810	OR52B2	NM_001004052.1	6170326	6169355	11	chr11
ENSG00000175485	ENST00000311352	OR52W1	NM_001005178.1	6200186	6199224	11	chr11
ENSG00000180878	ENST00000316375	C11orf42	NM_173525.3	6211135	6205557	11	chr11
ENSG00000051009	ENST00000449352	FHIP1B	NM_001098794.2	6234636	6211345	11	chr11
ENSG00000132259	ENST00000379936	CNGA4	NM_001037329.4	6244479	6239089	11	chr11
ENSG00000110148	ENST00000334619	CCKBR	NM_176875.4	6272127	6259838	11	chr11
ENSG00000170955	ENST00000303927	CAVIN3	NM_145040.3	6320501	6318946	11	chr11
ENSG00000166311	ENST00000342245	SMPD1	NM_000543.5	6394996	6390474	11	chr11
ENSG00000166313	ENST00000609360	APBB1	NM_001164.5	6419094	6395125	11	chr11
ENSG00000110169	ENST00000265983	HPX	NM_000613.3	6440987	6431049	11	chr11
ENSG00000110171	ENST00000345851	TRIM3	NM_033278.4	6473941	6448613	11	chr11
ENSG00000132254	ENST00000396777	ARFIP2	NM_001376558.2	6481331	6476519	11	chr11
ENSG00000132286	ENST00000254616	TIMM10B	NM_012192.4	6484681	6481501	11	chr11
ENSG00000179532	ENST00000254579	DNHD1	NM_144666.3	6572020	6497280	11	chr11
ENSG00000132275	ENST00000254605	RRP8	NM_015324.4	6603616	6595072	11	chr11
ENSG00000166333	ENST00000299421	ILK	NM_004517.4	6610870	6603774	11	chr11
ENSG00000166337	ENST00000299424	TAF10	NM_006284.4	6612216	6606294	11	chr11
ENSG00000166340	ENST00000299427	TPP1	NM_000391.4	6619422	6612768	11	chr11
ENSG00000166341	ENST00000299441	DCHS1	NM_003737.4	6655809	6621330	11	chr11
ENSG00000158042	ENST00000288937	MRPL17	NM_022061.4	6683340	6680385	11	chr11
ENSG00000188124	ENST00000641124	OR2AG2	NM_001004490.2	6771976	6765626	11	chr11
ENSG00000279486	ENST00000641258	OR2AG1	NM_001004489.3	6791558	6783020	11	chr11
ENSG00000184933	ENST00000641196	OR6A2	NM_003696.3	6799689	6791736	11	chr11
ENSG00000166363	ENST00000299454	OR10A5	NM_178168.1	6846636	6845683	11	chr11
ENSG00000170790	ENST00000641461	OR10A2	NM_001004460.2	6874717	6863057	11	chr11
ENSG00000170782	ENST00000379829	OR10A4	NM_207186.2	6877619	6876625	11	chr11
ENSG00000166368	ENST00000299459	OR2D2	NM_003700.1	6892500	6891574	11	chr11
ENSG00000178358	ENST00000317834	OR2D3	NM_001004684.1	6921994	6921002	11	chr11
ENSG00000149054	ENST00000278319	ZNF215	NM_013250.4	6958047	6926426	11	chr11
ENSG00000149050	ENST00000278314	ZNF214	NM_013249.4	7020346	6997085	11	chr11
ENSG00000158077	ENST00000299481	NLRP14	NM_176822.4	7071526	7020479	11	chr11
ENSG00000170748	ENST00000306904	RBMXL2	NM_014469.5	7091148	7088998	11	chr11
ENSG00000170743	ENST00000318881	SYT9	NM_175733.4	7469043	7251904	11	chr11
ENSG00000183801	ENST00000329293	OLFML1	NM_198474.4	7511377	7485506	11	chr11
ENSG00000166387	ENST00000299492	PPFIBP2	NM_003621.5	7653756	7513999	11	chr11
ENSG00000166394	ENST00000299498	CYB5R2	NM_016229.5	7673500	7665104	11	chr11
ENSG00000183378	ENST00000533663	OVCH2	NM_198185.7	7706477	7689437	11	chr11
ENSG00000183303	ENST00000329434	OR5P2	NM_153444.1	7796942	7795974	11	chr11
ENSG00000182334	ENST00000641167	OR5P3	NM_153445.2	7830840	7824818	11	chr11
ENSG00000279000	ENST00000641238	OR10A6	NM_001004461.2	7931268	7924592	11	chr11
ENSG00000170683	ENST00000642047	OR10A3	NM_001003745.2	7941708	7937171	11	chr11
ENSG00000182261	ENST00000691676	NLRP10	NM_001391958.1	7965447	7957537	11	chr11
ENSG00000175390	ENST00000651655	EIF3F	NM_003754.3	8001852	7987337	11	chr11
ENSG00000166402	ENST00000299506	TUB	NM_177972.3	8106243	8081211	11	chr11
ENSG00000166405	ENST00000309737	RIC3	NM_001206671.4	8169025	8106056	11	chr11
ENSG00000166407	ENST00000335790	LMO1	NM_002315.3	8263878	8224309	11	chr11
ENSG00000130413	ENST00000687296	STK33	NM_001352389.2	8594228	8391870	11	chr11
ENSG00000166436	ENST00000646038	TRIM66	NM_001388022.1	8682665	8612040	11	chr11
ENSG00000166441	ENST00000314138	RPL27A	NM_000990.5	8689872	8682792	11	chr11
ENSG00000166444	ENST00000313726	DENND2B	NM_213618.2	8810674	8693352	11	chr11
ENSG00000166452	ENST00000309377	AKIP1	NM_020642.4	8920079	8911189	11	chr11
ENSG00000176029	ENST00000326053	C11orf16	NM_020643.3	8932947	8920076	11	chr11
ENSG00000176009	ENST00000531618	ASCL3	NM_020646.3	8943016	8937578	11	chr11
ENSG00000175348	ENST00000534025	TMEM9B	NM_020644.3	8964442	8947202	11	chr11
ENSG00000175352	ENST00000309166	NRIP3	NM_020645.3	9004001	8980576	11	chr11
ENSG00000175356	ENST00000649792	SCUBE2	NM_001367977.2	9091599	9019476	11	chr11
ENSG00000184014	ENST00000328194	DENND5A	NM_015213.4	9265350	9138825	11	chr11
ENSG00000166471	ENST00000528080	TMEM41B	NM_015012.4	9314593	9280654	11	chr11
ENSG00000205339	ENST00000379719	IPO7	NM_006391.3	9448127	9384652	11	chr11
ENSG00000166478	ENST00000396602	ZNF143	NM_003442.6	9528524	9461012	11	chr11
ENSG00000166483	ENST00000450114	WEE1	NM_003390.4	9589985	9573670	11	chr11
ENSG00000133789	ENST00000318950	SWAP70	NM_015055.4	9752993	9664077	11	chr11
ENSG00000133812	ENST00000256190	SBF2	NM_030962.4	10294219	9778668	11	chr11
ENSG00000148926	ENST00000278175	ADM	NM_001124.3	10307397	10305073	11	chr11
ENSG00000133805	ENST00000396553	AMPD3	NM_001025389.2	10507579	10455264	11	chr11
ENSG00000255823	ENST00000536684	MTRNR2L8	NM_001190702.2	10509186	10507894	11	chr11
ENSG00000110315	ENST00000265981	RNF141	NM_016422.4	10541187	10511673	11	chr11
ENSG00000133800	ENST00000256178	LYVE1	NM_006691.4	10568665	10556966	11	chr11
ENSG00000072952	ENST00000423302	IRAG1	NM_130385.4	10693755	10573095	11	chr11
ENSG00000198730	ENST00000361367	CTR9	NM_014633.5	10779746	10751246	11	chr11
ENSG00000110321	ENST00000339995	EIF4G2	NM_001418.4	10808926	10797054	11	chr11
ENSG00000236287	ENST00000413761	ZBED5	NM_001143667.2	10858053	10852706	11	chr11
ENSG00000110328	ENST00000227756	GALNT18	NM_198516.3	11622005	11270877	11	chr11
